Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1673499290,1000,GET,/,214.800000,0.000000,3600,3800,3800,3900,4000,4200,4300,4500,4600,4600,4600,6442,0,2500.0,2288.8102861422008,5.31952700112015,4610.109561001082,10204.993790748214
1673499290,1000,,Aggregated,214.800000,0.000000,3600,3800,3800,3900,4000,4200,4300,4500,4600,4600,4600,6442,0,2500.0,2288.8102861422008,5.31952700112015,4610.109561001082,10204.993790748214
1673499291,1000,GET,/,198.800000,0.000000,3700,3800,4000,4000,4200,4400,4600,4800,5100,5100,5100,6762,0,2700.0,2369.0792926098857,5.31952700112015,5105.515788000048,10204.994084590358
1673499291,1000,,Aggregated,198.800000,0.000000,3700,3800,4000,4000,4200,4400,4600,4800,5100,5100,5100,6762,0,2700.0,2369.0792926098857,5.31952700112015,5105.515788000048,10204.994084590358
1673499292,1000,GET,/,198.800000,0.000000,3600,3800,3900,4000,4200,4400,4600,4800,5100,5100,5100,6983,0,2700.0,2386.889027929977,5.31952700112015,5105.515788000048,10204.99427180295
1673499292,1000,,Aggregated,198.800000,0.000000,3600,3800,3900,4000,4200,4400,4600,4800,5100,5100,5100,6983,0,2700.0,2386.889027929977,5.31952700112015,5105.515788000048,10204.99427180295
1673499293,1000,GET,/,214.600000,0.000000,3600,3800,3900,4000,4200,4400,4600,4800,5100,5100,5100,7089,0,2700.0,2391.2853045580528,5.31952700112015,5105.515788000048,10204.994357455213
1673499293,1000,,Aggregated,214.600000,0.000000,3600,3800,3900,4000,4200,4400,4600,4800,5100,5100,5100,7089,0,2700.0,2391.2853045580528,5.31952700112015,5105.515788000048,10204.994357455213
1673499294,1000,GET,/,229.900000,0.000000,3600,3900,4000,4000,4300,4500,4700,4800,5100,5100,5100,7105,0,2700.0,2394.121092706268,5.31952700112015,5105.515788000048,10204.994370161858
1673499294,1000,,Aggregated,229.900000,0.000000,3600,3900,4000,4000,4300,4500,4700,4800,5100,5100,5100,7105,0,2700.0,2394.121092706268,5.31952700112015,5105.515788000048,10204.994370161858
1673499295,1000,GET,/,228.500000,0.000000,3800,4000,4100,4100,4300,4500,4700,4900,5100,5100,5100,7483,0,2800.0,2474.0568940454373,5.31952700112015,5105.515788000048,10204.994654550313
1673499295,1000,,Aggregated,228.500000,0.000000,3800,4000,4100,4100,4300,4500,4700,4900,5100,5100,5100,7483,0,2800.0,2474.0568940454373,5.31952700112015,5105.515788000048,10204.994654550313
1673499296,1000,GET,/,200.800000,0.000000,3800,4000,4100,4100,4300,4400,4700,4800,5100,5100,5100,7827,0,2900.0,2534.1971839744474,5.31952700112015,5105.515788000048,10204.994889485115
1673499296,1000,,Aggregated,200.800000,0.000000,3800,4000,4100,4100,4300,4400,4700,4800,5100,5100,5100,7827,0,2900.0,2534.1971839744474,5.31952700112015,5105.515788000048,10204.994889485115
1673499297,1000,GET,/,200.800000,0.000000,3900,4000,4100,4100,4300,4400,4600,4800,5100,5100,5100,8092,0,3000.0,2570.146808181416,5.31952700112015,5105.515788000048,10204.995056846268
1673499297,1000,,Aggregated,200.800000,0.000000,3900,4000,4100,4100,4300,4400,4600,4800,5100,5100,5100,8092,0,3000.0,2570.146808181416,5.31952700112015,5105.515788000048,10204.995056846268
1673499298,1000,GET,/,203.700000,0.000000,3800,4000,4100,4100,4300,4400,4700,4800,5100,5100,5100,8126,0,3000.0,2569.5523062730795,5.31952700112015,5105.515788000048,10204.99507752892
1673499298,1000,,Aggregated,203.700000,0.000000,3800,4000,4100,4100,4300,4400,4700,4800,5100,5100,5100,8126,0,3000.0,2569.5523062730795,5.31952700112015,5105.515788000048,10204.99507752892
1673499299,1000,GET,/,225.800000,0.000000,3800,3900,4000,4100,4300,4400,4700,4800,5100,5100,5100,8288,0,3000.0,2582.5822400953234,5.31952700112015,5105.515788000048,10204.995173745174
1673499299,1000,,Aggregated,225.800000,0.000000,3800,3900,4000,4100,4300,4400,4700,4800,5100,5100,5100,8288,0,3000.0,2582.5822400953234,5.31952700112015,5105.515788000048,10204.995173745174
1673499300,1000,GET,/,219.500000,0.000000,3700,3900,4000,4000,4200,4300,4500,4800,5100,5100,5100,8591,0,3100.0,2620.969106236648,5.31952700112015,5105.515788000048,10204.995343964614
1673499300,1000,,Aggregated,219.500000,0.000000,3700,3900,4000,4000,4200,4300,4500,4800,5100,5100,5100,8591,0,3100.0,2620.969106236648,5.31952700112015,5105.515788000048,10204.995343964614
